,x,y,title,cosponsor_D_perc,policyarea,session,cluster
337,-3.2629380226135254,8.3485746383667,VOCA Fix to Sustain the Crime Victims Fund Act of 2021,0.605263157894737,Crime and Law Enforcement,117,-1_sec_funds_act_provides
338,-3.1769049167633057,7.076638698577881,Global Health Innovation Act of 2017,0.578947368421053,International Affairs,116,-1_sec_funds_act_provides
339,-2.1214444637298584,8.38106918334961,Supporting the Foundation for the National Institutes of Health and the Reagan-Udall Foundation for the Food and Drug Administration Act,0.0,Health,117,4_shall_faa_sec_tsa
340,-4.087166786193848,4.869389533996582,"To authorize the National Medal of Honor Museum Foundation to establish a commemorative work in the District of Columbia and its environs, and for other purposes.",0.588235294117647,Armed Forces and National Security,117,10_memorial_commemorative_national_establishment
341,-1.916737675666809,8.755589485168457,Dr. Lorna Breen Health Care Provider Protection Act,0.819277108433735,Health,117,4_shall_faa_sec_tsa
342,-3.9815759658813477,9.98074722290039,"A bill to rename a waterway in the State of New York as the ""Joseph Sanford Jr. Channel"".",0.538461538461538,Government Operations and Politics,116,3_information_agency_data_shall
343,-3.984799385070801,9.972020149230957,IoT Cybersecurity Improvement Act of 2020,0.538461538461538,Government Operations and Politics,116,3_information_agency_data_shall
344,-4.751540660858154,9.72282886505127,Taiwan Allies International Protection and Enhancement Initiative (TAIPEI) Act of 2019,0.285714285714286,International Affairs,116,8_sanctions_president_hong_kong
345,-4.410890102386475,8.446548461914062,"FEMA Accountability, Modernization and Transparency Act of 2017",1.0,Emergency Management,115,2_sec_section_funds_division
346,-4.94313383102417,7.3744425773620605,"A bill to permit States to transfer certain funds from the clean water revolving fund of a State to the drinking water revolving fund of the State in certain circumstances, and for other purposes.",1.0,Environmental Protection,116,6_noaa_weather_marine_debris
347,-5.024632930755615,7.75374174118042,One Small Step to Protect Human Heritage in Space Act,0.6,"Science, Technology, Communications",116,-1_sec_funds_act_provides
348,-5.0273613929748535,5.7447428703308105,John Muir National Historic Site Expansion Act,0.952380952380952,Public Lands and Natural Resources,115,5_land_interior_tribe_national
349,-0.6734801530838013,7.619202613830566,To direct the Secretary of Veterans Affairs to submit certain reports relating to medical evidence submitted in support of claims for benefits under the laws administered by the Secretary.,0.5,Armed Forces and National Security,115,1_va_veterans_care_veteran
350,-4.683248996734619,7.572579860687256,To direct the Secretary of Energy to review and update a report on the energy and environmental benefits of the re-refining of used lubricating oil.,0.571428571428571,Energy,115,-1_sec_funds_act_provides
351,-1.319862961769104,7.052919387817383,Protecting Affordable Mortgages for Veterans Act of 2019,0.0,Housing and Community Development,116,1_va_veterans_care_veteran
352,1.4735119342803955,6.659149646759033,"A bill to designate the community-based outpatient clinic of the Department of Veterans Affairs planned to be built in Oahu, Hawaii, as the ""Daniel Kahikina Akaka Department of Veterans Affairs Community-Based Outpatient Clinic"".",0.0,Armed Forces and National Security,117,7_clinic_affairs_veterans_designates
353,-2.5972540378570557,9.863316535949707,SAFER Act of 2017,0.470588235294118,Crime and Law Enforcement,115,9_justice_dna_elder_doj
354,-2.586137056350708,9.881181716918945,FTC Collaboration Act of 2021,0.470588235294118,Crime and Law Enforcement,115,9_justice_dna_elder_doj
355,-4.638360500335693,8.23551082611084,National Earthquake Hazards Reduction Program Reauthorization Act of 2018,0.666666666666667,Emergency Management,115,2_sec_section_funds_division
356,-2.9191031455993652,3.823699474334717,Rosie the Riveter Congressional Gold Medal Act of 2019,0.884,Labor and Employment,116,11_medal_gold_congressional_world
357,-3.081908941268921,8.130455017089844,PPP Extension Act of 2021,0.702970297029703,Commerce,117,12_loan_small_act_billion
358,-1.2154080867767334,7.442176818847656,Vet Center Eligibility Expansion Act,0.5,Armed Forces and National Security,116,1_va_veterans_care_veteran
359,-3.985585927963257,10.480603218078613,Broadband DATA Act,0.477611940298507,"Science, Technology, Communications",116,3_information_agency_data_shall
360,-2.2064969539642334,8.51839828491211,Helping American Victims Afflicted by Neurological Attacks Act of 2021,0.555555555555556,Government Operations and Politics,117,4_shall_faa_sec_tsa
361,-4.2923264503479,3.9433157444000244,National Purple Heart Hall of Honor Commemorative Coin Act,0.744,Finance and Financial Sector,116,16_coins_coin_treasury_issue
362,11.066784858703613,7.255736351013184,"To designate the facility of the United States Postal Service located at 35 Tulip Avenue in Floral Park, New York, as the Lieutenant Michael R. Davidson Post Office Building.",0.769230769230769,Government Operations and Politics,116,0_postal_post_designates_located
363,-4.911744117736816,9.808089256286621,Hong Kong Human Rights and Democracy Act of 2019,0.472727272727273,International Affairs,116,8_sanctions_president_hong_kong
364,-2.1580841541290283,8.938655853271484,Medicaid Services Investment and Accountability Act of 2019,0.375,Health,116,4_shall_faa_sec_tsa
365,-4.280561923980713,3.9560041427612305,Harriet Tubman Bicentennial Commemorative Coin Act,0.744,Finance and Financial Sector,117,16_coins_coin_treasury_issue
366,11.631628036499023,6.607540607452393,"To designate the facility of the United States Postal Service located at 66 Grove Court in Elgin, Illinois, as the Corporal Alex Martinez Memorial Post Office Building.",0.705882352941177,Government Operations and Politics,116,0_postal_post_designates_located
367,11.784120559692383,6.5805277824401855,"To designate the facility of the United States Postal Service located at 907 Fourth Avenue in Lake Odessa, Michigan, as the ""Donna Sauers Besko Post Office"".",0.428571428571428,Government Operations and Politics,115,0_postal_post_designates_located
368,11.444252967834473,6.431504249572754,"To designate the facility of the United States Postal Service located at 4514 Williamson Trail in Liberty, Pennsylvania, as the ""Staff Sergeant Ryan Scott Ostrom Post Office"".",0.294117647058823,Government Operations and Politics,115,0_postal_post_designates_located
369,-2.880373954772949,3.790739059448242,Larry Doby Congressional Gold Medal Act,0.468,Sports and Recreation,115,11_medal_gold_congressional_world
370,-3.5420048236846924,10.39693546295166,Trafficking Victims Protection Reauthorization Act of 2017,0.75,International Affairs,116,-1_sec_funds_act_provides
371,-4.446380138397217,8.13804817199707,Allow States and Victims to Fight Online Sex Trafficking Act of 2017,0.576,Economics and Public Finance,116,2_sec_section_funds_division
372,-4.5143141746521,8.1607666015625,"Further Consolidated Appropriations Act, 2020",0.576,Economics and Public Finance,116,2_sec_section_funds_division
373,-3.033543109893799,8.228605270385742,"To prevent across-the-board direct spending cuts, and for other purposes.",1.0,Health,117,-1_sec_funds_act_provides
374,-3.7356133460998535,10.581291198730469,Whistleblower Protection Coordination Act,0.0,Government Operations and Politics,116,3_information_agency_data_shall
375,-3.732442855834961,10.567048072814941,Secure Federal LEASEs Act,0.0,Government Operations and Politics,116,-1_sec_funds_act_provides
376,-2.909600257873535,3.8156285285949707,Reciprocal Access to Tibet Act of 2018,0.5,Armed Forces and National Security,117,11_medal_gold_congressional_world
377,-2.9417881965637207,3.8492493629455566,United States Army Rangers Veterans of World War II Congressional Gold Medal Act,0.5,Armed Forces and National Security,117,11_medal_gold_congressional_world
378,-4.476941108703613,8.25825309753418,Bipartisan Budget Act of 2018,0.5,Economics and Public Finance,115,2_sec_section_funds_division
379,-1.5673308372497559,7.875854969024658,Major Medical Facility Authorization Act of 2021,0.0,Armed Forces and National Security,117,1_va_veterans_care_veteran
380,-3.6637580394744873,9.772047996520996,K-12 Cybersecurity Act of 2021,0.333333333333333,Education,117,3_information_agency_data_shall
381,-4.947835445404053,9.83756160736084,Nicaragua Human Rights and Anticorruption Act of 2018,0.4,International Affairs,115,8_sanctions_president_hong_kong
382,-4.279391765594482,3.9639525413513184,Circulating Collectible Coin Redesign Act of 2020,0.898809523809524,Finance and Financial Sector,117,16_coins_coin_treasury_issue
383,1.4522833824157715,6.636195659637451,To designate the Manhattan Campus of the New York Harbor Health Care System of the Department of Veterans Affairs as the Margaret Cochran Corbin Campus of the New York Harbor Health Care System.,0.769230769230769,Armed Forces and National Security,117,7_clinic_affairs_veterans_designates
384,-4.603704452514648,5.577781677246094,African American Civil Rights Network Act of 2017,0.944444444444444,Public Lands and Natural Resources,115,5_land_interior_tribe_national
385,-2.297044277191162,9.515128135681152,Intercountry Adoption Information Act of 2019,0.5,International Affairs,116,-1_sec_funds_act_provides
386,-4.963850975036621,7.575321674346924,Great American Outdoors Act,0.642857142857143,Public Lands and Natural Resources,116,6_noaa_weather_marine_debris
387,-0.6736629605293274,7.883247375488281,Henrietta Lacks Enhancing Cancer Research Act of 2019,0.884615384615385,Health,117,1_va_veterans_care_veteran
388,-5.665981769561768,7.716030597686768,Save Our Seas 2.0 Act,0.666666666666667,Environmental Protection,116,6_noaa_weather_marine_debris
389,10.780924797058105,6.359851837158203,"To designate the facility of the United States Postal Service located at 1730 18th Street in Bakersfield, California, as the ""Merle Haggard Post Office Building"".",0.717391304347826,Government Operations and Politics,115,0_postal_post_designates_located
390,-5.041757106781006,7.075796604156494,Ceiling Fan Energy Conservation Harmonization Act,0.638888888888889,Water Resources Development,116,-1_sec_funds_act_provides
391,-5.073882579803467,7.045711040496826,Colorado River Drought Contingency Plan Authorization Act,0.638888888888889,Water Resources Development,116,-1_sec_funds_act_provides
392,11.331403732299805,6.5054097175598145,"To designate the facility of the United States Postal Service located at 17 East Main Street in Herington, Kansas, as the Captain Emil J. Kapaun Post Office Building.",0.333333333333333,Government Operations and Politics,117,0_postal_post_designates_located
393,-2.2329940795898438,8.881523132324219,"A bill to provide for a 2-week extension of the Medicaid community mental health services demonstration program, and for other purposes.",0.0,Health,116,4_shall_faa_sec_tsa
394,-4.338364124298096,10.070441246032715,North Korean Human Rights Reauthorization Act of 2017,0.5,International Affairs,115,8_sanctions_president_hong_kong
395,-5.1076555252075195,6.034895896911621,"A bill to establish a procedure for the conveyance of certain Federal property around the Jamestown Reservoir in the State of North Dakota, and for other purposes.",1.0,Public Lands and Natural Resources,115,5_land_interior_tribe_national
396,-1.8590525388717651,8.886433601379395,BOLD Infrastructure for Alzheimer's Act,0.654545454545455,Health,115,4_shall_faa_sec_tsa
397,-5.05522346496582,8.662463188171387,Keep Kids Fed Act of 2022,0.333333333333333,Agriculture and Food,117,-1_sec_funds_act_provides
398,-0.5739397406578064,7.64694356918335,Veterans and Family Information Act,0.0,Armed Forces and National Security,117,1_va_veterans_care_veteran
399,-2.9364733695983887,3.8432881832122803,USS Indianapolis Congressional Gold Medal Act,0.661764705882353,Armed Forces and National Security,115,11_medal_gold_congressional_world
400,-0.6620475649833679,7.367484092712402,Dr. Kate Hendricks Thomas SERVICE Act,0.714285714285714,Armed Forces and National Security,117,1_va_veterans_care_veteran
401,-5.01018762588501,9.219433784484863,Protecting America's Food and Agriculture Act of 2019,0.333333333333333,Agriculture and Food,116,-1_sec_funds_act_provides
402,-4.58528470993042,6.796075344085693,To reinstate and extend the deadline for commencement of construction of a hydroelectric project involving Jennings Randolph Dam.,1.0,Energy,115,-1_sec_funds_act_provides
403,11.354545593261719,7.758570194244385,"A bill to designate the Federal Office Building located at 308 W. 21st Street in Cheyenne, Wyoming, as the ""Louisa Swain Federal Office Building"", and for other purposes.",0.666666666666667,Government Operations and Politics,117,0_postal_post_designates_located
404,-5.042732238769531,9.257064819335938,INTERDICT Act,0.722222222222222,Foreign Trade and International Finance,115,-1_sec_funds_act_provides
405,-5.049488544464111,9.268158912658691,"To designate the facility of the United States Postal Service located at 170 Manhattan Avenue in Buffalo, New York, as the ""Indiana Hunt-Martin Post Office Building"".",0.722222222222222,Foreign Trade and International Finance,115,-1_sec_funds_act_provides
406,-0.9898982644081116,7.331819534301758,Veterans Treatment Court Improvement Act of 2018,0.622641509433962,Armed Forces and National Security,115,1_va_veterans_care_veteran
407,11.421476364135742,6.640888214111328,"To designate the facility of the United States Postal Service located at 7722 South Main Street in Pine Plains, New York, as the Senior Chief Petty Officer Shannon M. Kent Post Office.",0.82051282051282,Government Operations and Politics,116,0_postal_post_designates_located
408,-3.186959743499756,10.465330123901367,"Amy, Vicky, and Andy Child Pornography Victim Assistance Act of 2018",0.461538461538462,Crime and Law Enforcement,115,14_trafficking_human_victims_abuse
409,-2.918538808822632,7.739412307739258,"Economic Growth, Regulatory Relief, and Consumer Protection Act",0.48,Finance and Financial Sector,115,12_loan_small_act_billion
410,-4.385874271392822,8.066387176513672,"Additional Supplemental Appropriations for Disaster Relief Act, 2019",0.0,Emergency Management,116,2_sec_section_funds_division
411,-2.1779980659484863,7.399783134460449,Commission on the Social Status of Black Men and Boys Act,0.153846153846154,"Civil Rights and Liberties, Minority Issues",116,1_va_veterans_care_veteran
412,-2.5671169757843018,9.773216247558594,Missing Persons and Unidentified Remains Act of 2019,0.666666666666667,Crime and Law Enforcement,116,9_justice_dna_elder_doj
413,-4.314819812774658,7.850459575653076,CHARGE Act,0.0,Government Operations and Politics,116,-1_sec_funds_act_provides
414,-1.8603672981262207,6.854521751403809,"To amend title 38, United States Code, to reduce the credit hour requirement for the Edith Nourse Rogers STEM Scholarship program of the Department of Veterans Affairs.",0.333333333333333,Armed Forces and National Security,116,1_va_veterans_care_veteran
415,-3.4829466342926025,10.410704612731934,Frederick Douglass Trafficking Victims Prevention and Protection Reauthorization Act of 2018,0.551724137931034,International Affairs,116,14_trafficking_human_victims_abuse
416,-3.4979312419891357,10.42914867401123,National Integrated Drought Information System Reauthorization Act of 2018,0.551724137931034,International Affairs,116,14_trafficking_human_victims_abuse
417,-3.946265697479248,9.505553245544434,Supply Chain Security Training Act of 2021,0.5,Government Operations and Politics,117,3_information_agency_data_shall
418,1.4613409042358398,6.664695739746094,"To designate the community living center of the Department of Veterans Affairs in Butler Township, Butler County, Pennsylvania, as the ""Sergeant Joseph George Kusick VA Community Living Center"".",0.294117647058823,Armed Forces and National Security,115,7_clinic_affairs_veterans_designates
419,-0.8836413621902466,7.453185558319092,TEAM Veteran Caregivers Act,0.555555555555556,Armed Forces and National Security,116,1_va_veterans_care_veteran
420,-2.391045331954956,9.468490600585938,Law Enforcement Mental Health and Wellness Act of 2017,0.34375,Crime and Law Enforcement,115,9_justice_dna_elder_doj
421,-3.3135228157043457,9.084592819213867,All Circuit Review Act,0.0,Government Operations and Politics,115,3_information_agency_data_shall
422,-2.4823575019836426,6.585233688354492,KIWI Act,0.285714285714286,Immigration,115,15_science_stem_cnmi_nsf
423,11.572260856628418,7.312686920166016,"A bill to designate the health care center of the Department of Veterans Affairs in Tallahassee, Florida, as the Sergeant Ernest I. ""Boots"" Thomas VA Clinic, and for other purposes.",0.333333333333333,Government Operations and Politics,116,0_postal_post_designates_located
424,11.597222328186035,7.320696830749512,"To designate the facility of the United States Postal Service located at 201 West Cherokee Street in Brookhaven, Mississippi, as the Deputy Donald William Durr, Corporal Zach Moak, and Patrolman James White Memorial Post Office Building.",0.333333333333333,Government Operations and Politics,116,0_postal_post_designates_located
425,-1.3818926811218262,7.0143303871154785,Veterans Benefits and Transition Act of 2018,0.5,Armed Forces and National Security,115,1_va_veterans_care_veteran
426,10.679719924926758,6.3009352684021,"To designate the facility of the United States Postal Service located at 2635 Napa Street in Vallejo, California, as the ""Janet Capello Post Office Building"".",0.73469387755102,Government Operations and Politics,115,0_postal_post_designates_located
427,-3.2046239376068115,8.998553276062012,Criminal Antitrust Anti-Retaliation Act of 2019,0.777777777777778,Commerce,116,-1_sec_funds_act_provides
428,-4.5257039070129395,9.75544261932373,Sam Farr and Nick Castle Peace Corps Reform Act of 2018,0.709677419354839,International Affairs,115,8_sanctions_president_hong_kong
429,-4.3669753074646,8.384642601013184,"Additional Supplemental Appropriations for Disaster Relief Requirements Act, 2017",0.625,Economics and Public Finance,115,2_sec_section_funds_division
430,-4.337220191955566,8.976362228393555,Global Food Security Reauthorization Act of 2017,0.615384615384615,International Affairs,115,-1_sec_funds_act_provides
431,-3.600508451461792,9.397515296936035,GAO-IG Act,0.625,Government Operations and Politics,116,3_information_agency_data_shall
432,-3.9863884449005127,4.85014533996582,State Offices of Rural Health Reauthorization Act of 2018,0.823529411764706,Public Lands and Natural Resources,117,10_memorial_commemorative_national_establishment
433,-3.965949535369873,4.832096576690674,"To designate the September 11th National Memorial Trail Route, and for other purposes.",0.823529411764706,Public Lands and Natural Resources,117,10_memorial_commemorative_national_establishment
434,-1.0003647804260254,7.207300662994385,Veterans Appeals Improvement and Modernization Act of 2017,0.423076923076923,Armed Forces and National Security,115,1_va_veterans_care_veteran
435,-4.609086036682129,6.851899147033691,To extend a project of the Federal Energy Regulatory Commission involving the Cannonsville Dam.,0.777777777777778,Energy,115,-1_sec_funds_act_provides
436,-4.253150463104248,8.423089027404785,CREW Act,0.0,Government Operations and Politics,117,2_sec_section_funds_division
437,10.975624084472656,7.04763650894165,"To designate the facility of the United States Postal Service located at 259 Nassau Street, Suite 2 in Princeton, New Jersey, as the ""Dr. John F. Nash, Jr. Post Office"".",0.545454545454545,Government Operations and Politics,115,0_postal_post_designates_located
438,10.531445503234863,6.756789207458496,"To designate the facility of the United States Postal Service located at 2800 South Adams Street in Tallahassee, Florida, as the ""D. Edwina Stephens Post Office"".",0.384615384615385,Government Operations and Politics,117,0_postal_post_designates_located
439,-3.031933307647705,10.576261520385742,"Empowering Olympic, Paralympic, and Amateur Athletes Act of 2020",0.5,Sports and Recreation,116,14_trafficking_human_victims_abuse
440,-3.83963680267334,10.063532829284668,Connected Government Act,0.5,Government Operations and Politics,115,3_information_agency_data_shall
441,-1.3221499919891357,8.311821937561035,Small Business Investment Opportunity Act of 2017,0.4,Armed Forces and National Security,116,-1_sec_funds_act_provides
442,-1.3378554582595825,8.321635246276855,Support for Suicide Prevention Coordinators Act,0.4,Armed Forces and National Security,116,-1_sec_funds_act_provides
443,-3.2199950218200684,8.074637413024902,Family Farmer Relief Act of 2019,0.666666666666667,Finance and Financial Sector,116,12_loan_small_act_billion
444,-1.3638930320739746,8.355708122253418,National Suicide Hotline Improvement Act of 2018,0.460869565217391,"Science, Technology, Communications",115,-1_sec_funds_act_provides
445,-2.510197162628174,7.0834479331970215,Strengthening Career and Technical Education for the 21st Century Act,0.275,Labor and Employment,115,-1_sec_funds_act_provides
446,-0.6190840005874634,7.587106227874756,Whole Veteran Act,0.5,Armed Forces and National Security,116,1_va_veterans_care_veteran
447,-0.6286633610725403,7.6562180519104,VA MISSION Act of 2018,1.0,Armed Forces and National Security,116,1_va_veterans_care_veteran
448,-0.6078028082847595,7.651752471923828,Veterans' Care Quality Transparency Act,1.0,Armed Forces and National Security,116,1_va_veterans_care_veteran
449,11.324952125549316,7.763367176055908,"A bill to designate the Federal building and United States courthouse located at 200 West 2nd Street in Dayton, Ohio, as the ""Walter H. Rice Federal Building and United States Courthouse"".",0.0,Government Operations and Politics,115,0_postal_post_designates_located
450,-1.689998745918274,6.875256538391113,To reauthorize the Bulletproof Vest Partnership Grant Program.,0.653846153846154,Crime and Law Enforcement,116,1_va_veterans_care_veteran
451,-1.1407374143600464,7.153719902038574,To permit the Secretary of Veterans Affairs to establish a grant program to conduct cemetery research and produce educational materials for the Veterans Legacy Program.,0.0,Armed Forces and National Security,116,1_va_veterans_care_veteran
452,-1.9185073375701904,9.032011985778809,Action for Dental Health Act of 2018,0.843373493975904,Health,115,4_shall_faa_sec_tsa
453,-4.276073455810547,3.9603514671325684,Women's Suffrage Centennial Commemorative Coin Act,0.48,Finance and Financial Sector,116,16_coins_coin_treasury_issue
454,-5.677692890167236,8.960480690002441,FDA Reauthorization Act of 2017,0.666666666666667,Health,115,13_drug_fda_generic_drugs
455,-1.2907963991165161,7.53468132019043,Sgt. Ketchum Rural Veterans Mental Health Act of 2021,0.621621621621622,Armed Forces and National Security,117,1_va_veterans_care_veteran
456,-4.708492279052734,9.228814125061035,Eastern European Security Act,0.666666666666667,International Affairs,117,8_sanctions_president_hong_kong
457,10.904016494750977,6.780674457550049,"To designate the facility of the United States Postal Service located at 575 Dexter Street in Central Falls, Rhode Island, as the Elizabeth Buffum Chace Post Office.",1.0,Government Operations and Politics,116,0_postal_post_designates_located
458,10.7844820022583,7.157281875610352,"To designate the facility of the United States Postal Service located at 25 New Chardon Street Lobby in Boston, Massachusetts, as the ""John Fitzgerald Kennedy Post Office"".",1.0,Government Operations and Politics,115,0_postal_post_designates_located
459,-1.8338135480880737,9.065726280212402,"Sickle Cell Disease and Other Heritable Blood Disorders Research, Surveillance, Prevention, and Treatment Act of 2018",0.833333333333333,Health,115,4_shall_faa_sec_tsa
460,-1.8896323442459106,9.009456634521484,School-Based Allergies and Asthma Management Program Act,0.872340425531915,Health,117,4_shall_faa_sec_tsa
461,-4.51680326461792,8.162162780761719,"Consolidated Appropriations Act, 2022",0.428571428571428,Economics and Public Finance,117,2_sec_section_funds_division
462,1.3095767498016357,6.447031021118164,Neil A. Armstrong Test Facility Act,1.0,"Science, Technology, Communications",116,7_clinic_affairs_veterans_designates
463,-4.118330478668213,9.272046089172363,Securing American Nonprofit Organizations Against Terrorism Act of 2019,0.826923076923077,Emergency Management,116,-1_sec_funds_act_provides
464,-4.61337947845459,5.585886478424072,Blackwell School National Historic Site Act,1.0,Public Lands and Natural Resources,117,-1_sec_funds_act_provides
465,-4.928056240081787,5.743491172790527,Amache National Historic Site Act,0.857142857142857,Public Lands and Natural Resources,117,5_land_interior_tribe_national
466,-5.665735721588135,7.6477508544921875,CENOTE Act of 2018,1.0,Transportation and Public Works,115,6_noaa_weather_marine_debris
467,-4.30505895614624,3.9279823303222656,The American Legion 100th Anniversary Commemorative Coin Act,0.464,Finance and Financial Sector,115,16_coins_coin_treasury_issue
468,-3.833554744720459,9.71630573272705,State and Local Government Cybersecurity Act of 2021,0.5,Emergency Management,117,3_information_agency_data_shall
469,-1.550920844078064,6.942309379577637,THRIVE Act,0.0,Armed Forces and National Security,117,1_va_veterans_care_veteran
470,-0.6559335589408875,7.544435024261475,Making Advances in Mammography and Medical Options for Veterans Act,0.6,Armed Forces and National Security,117,1_va_veterans_care_veteran
471,-0.659928023815155,7.144680023193359,"To amend title 38, United States Code, to clarify the role of doctors of podiatric medicine in the Department of Veterans Affairs, and for other purposes.",1.0,Armed Forces and National Security,117,1_va_veterans_care_veteran
472,-3.6465697288513184,9.371247291564941,AI Training Act,0.0,Government Operations and Politics,117,3_information_agency_data_shall
473,-5.7554473876953125,9.060490608215332,Know the Lowest Price Act of 2018,0.533333333333333,Health,115,13_drug_fda_generic_drugs
474,-5.662499904632568,8.989815711975098,Patient Right to Know Drug Prices Act,0.583333333333333,Health,115,13_drug_fda_generic_drugs
475,-3.39119291305542,8.95867919921875,Marrakesh Treaty Implementation Act,0.769230769230769,Commerce,115,-1_sec_funds_act_provides
476,-4.797451019287109,5.702974796295166,Little Rock Central High School National Historic Site Boundary Modification Act,0.333333333333333,Public Lands and Natural Resources,115,5_land_interior_tribe_national
477,-3.195789098739624,9.849894523620605,Better Cybercrime Metrics Act,0.6,Crime and Law Enforcement,117,9_justice_dna_elder_doj
478,-2.2689435482025146,8.046080589294434,Friendly Airports for Mothers Improvement Act,0.5,Transportation and Public Works,116,-1_sec_funds_act_provides
479,-2.876469135284424,3.782724142074585,Stephen Michael Gleason Congressional Gold Medal Act,0.486111111111111,Sports and Recreation,116,11_medal_gold_congressional_world
480,-1.3871535062789917,8.423771858215332,National Suicide Hotline Designation Act of 2020,0.575757575757576,"Science, Technology, Communications",116,-1_sec_funds_act_provides
481,11.528809547424316,6.613672733306885,"To designate the facility of the United States Postal Service located at 520 Carter Street in Fairview, Illinois, as the ""Sgt. Douglas J. Riney Post Office"".",0.588235294117647,Government Operations and Politics,115,0_postal_post_designates_located
482,11.470945358276367,6.28687047958374,"To designate the facility of the United States Postal Service located at 514 Broadway Street in Pekin, Illinois, as the ""Lance Corporal Jordan S. Bastean Post Office"".",0.588235294117647,Government Operations and Politics,115,0_postal_post_designates_located
483,-2.7159478664398193,7.749175548553467,Veterans Small Business Enhancement Act of 2018,0.8,Commerce,116,-1_sec_funds_act_provides
484,-2.754850149154663,9.694490432739258,Child Care Protection Improvement Act of 2020,0.6,Families,116,9_justice_dna_elder_doj
485,-1.446244239807129,7.579900741577148,Strengthening Oversight for Veterans Act of 2021,0.5,Armed Forces and National Security,117,1_va_veterans_care_veteran
486,11.19974422454834,6.624266624450684,"A bill to designate the facility of the United States Postal Service located at 4558 Broadway in New York, New York, as the ""Stanley Michels Post Office Building"".",1.0,Government Operations and Politics,115,0_postal_post_designates_located
487,-5.115509033203125,9.65937328338623,A bill to prohibit the commercial export of covered munitions items to the Hong Kong Police Force.,0.529411764705882,International Affairs,116,8_sanctions_president_hong_kong
488,-5.1328125,7.463343620300293,Drone Advisory Committee for the 21st Century Act,0.0,Transportation and Public Works,116,6_noaa_weather_marine_debris
489,-4.68324089050293,9.01556396484375,Asia Reassurance Initiative Act of 2018,0.454545454545454,International Affairs,115,-1_sec_funds_act_provides
490,-3.1818268299102783,7.055916786193848,USAID Branding Modernization Act,0.666666666666667,International Affairs,117,-1_sec_funds_act_provides
491,-1.3977869749069214,8.384559631347656,Law Enforcement Suicide Data Collection Act,0.428571428571428,Crime and Law Enforcement,116,-1_sec_funds_act_provides
492,-3.624924659729004,8.730520248413086,RBIC Advisers Relief Act of 2018,1.0,Finance and Financial Sector,116,-1_sec_funds_act_provides
493,-0.8563494086265564,7.455142974853516,SEA Act of 2018,0.5,Armed Forces and National Security,115,1_va_veterans_care_veteran
494,-4.751343727111816,8.940262794494629,Zimbabwe Democracy and Economic Recovery Amendment Act of 2018,1.0,International Affairs,115,-1_sec_funds_act_provides
495,-4.685055255889893,8.52655029296875,National Defense Authorization Act for Fiscal Year 2018,1.0,Armed Forces and National Security,115,2_sec_section_funds_division
496,11.141158103942871,6.963184833526611,"To designate the facility of the United States Postal Service located at 30 East Somerset Street in Raritan, New Jersey, as the ""Gunnery Sergeant John Basilone Post Office"".",0.636363636363636,Government Operations and Politics,115,0_postal_post_designates_located
497,10.96308422088623,6.891160011291504,"To designate the facility of the United States Postal Service located at 207 Glenside Avenue in Wyncote, Pennsylvania, as the ""Staff Sergeant Peter Taub Post Office Building"".",0.235294117647059,Government Operations and Politics,115,0_postal_post_designates_located
498,-3.0933637619018555,9.57596206665039,Justice Against Corruption on K Street Act of 2018,1.0,Government Operations and Politics,116,9_justice_dna_elder_doj
499,-3.9318737983703613,9.944046974182129,IOGAN Act,0.0,"Science, Technology, Communications",116,3_information_agency_data_shall
500,-0.6657650470733643,7.794834613800049,VA Transparency & Trust Act of 2021,0.833333333333333,Armed Forces and National Security,117,1_va_veterans_care_veteran
501,-1.380617618560791,7.029331207275391,Bipartisan Safer Communities Act,0.921052631578947,Finance and Financial Sector,116,1_va_veterans_care_veteran
502,-1.4132468700408936,6.9958906173706055,Honoring American Veterans in Extreme Need Act of 2019,0.921052631578947,Finance and Financial Sector,116,1_va_veterans_care_veteran
503,-4.104310035705566,8.143139839172363,"To extend the program of block grants to States for temporary assistance for needy families and related programs through September 30, 2019.",0.0,Social Welfare,116,2_sec_section_funds_division
504,-4.289532661437988,9.473261833190918,Anti-Terrorism Clarification Act of 2018,0.363636363636364,Crime and Law Enforcement,115,8_sanctions_president_hong_kong
505,-4.033919811248779,8.060684204101562,Supplemental Impact Aid Flexibility Act,0.333333333333333,Education,117,2_sec_section_funds_division
506,-2.742515802383423,9.959578514099121,Victims of Child Abuse Act Reauthorization Act of 2018,0.476190476190476,Crime and Law Enforcement,116,9_justice_dna_elder_doj
507,10.466452598571777,6.758036136627197,"To designate the facility of the United States Postal Service located at 1401 1st Street North in Winter Haven, Florida, as the Althea Margaret Daily Mills Post Office Building.",0.461538461538462,Government Operations and Politics,116,0_postal_post_designates_located
508,10.724869728088379,6.389917850494385,"To designate the facility of the United States Postal Service located at 390 West 5th Street in San Bernardino, California, as the ""Jack H. Brown Post Office Building"".",0.72,Government Operations and Politics,115,0_postal_post_designates_located
509,-4.94768762588501,8.120688438415527,National Oceanic and Atmospheric Administration Commissioned Officer Corps Amendments Act of 2020,1.0,"Science, Technology, Communications",116,2_sec_section_funds_division
